0,89.0855992631589,89.0855992631589,0
0,88.1403331123874,88.1403331123874,0
0,90.313084171905,90.313084171905,0
0,88.4113416440957,88.4113416440957,0
0,80.370489956016,80.370489956016,0
0,82.9854667783379,82.9854667783379,0
0,69.7901785852038,69.7901785852038,0
0,77.3897200346438,77.3897200346438,0
0,78.5517303110304,78.5517303110304,0
0,84.3281495444146,84.3281495444146,0
0,82.6782154765933,82.6782154765933,0
0,81.5747761945147,81.5747761945147,0
0,80.8588465138233,80.8588465138233,0
0,79.9728283088187,79.9728283088187,0
0,79.0967576115854,79.0967576115854,0
0,78.1841265522767,78.1841265522767,0
0,78.084643641998,78.084643641998,0
0,77.6239674140078,77.6239674140078,0
0,77.7162842046307,77.7162842046307,0
0,77.1290472520736,77.1290472520736,0
0,76.4286218869794,76.4286218869794,0
0,76.7158051021274,76.7158051021274,0
0,76.6243005052457,76.6243005052457,0
0,77.0665916613306,77.0665916613306,0
0,77.084683985351,77.084683985351,0
0,76.9099755660374,76.9099755660374,0
0,77.2751266267977,77.2751266267977,0
0,76.7293400200981,76.7293400200981,0
0,78.0427150322582,78.0427150322582,0
0,77.1590619554368,77.1590619554368,0
0,77.8740193382856,77.8740193382856,0
0,78.0543979683865,78.0543979683865,0
0,77.8136592324925,77.8136592324925,0
0,78.6602799571828,78.6602799571828,0
0,77.852399356953,77.852399356953,0
0,77.2152305813448,77.2152305813448,0
0,77.6806513676547,77.6806513676547,0
0,78.275619048501,78.275619048501,0
0,78.3727962324071,78.3727962324071,0
0,78.0164554123471,78.0164554123471,0
0,78.9044964961972,78.9044964961972,0
0,78.2910451872368,78.2910451872368,0
0,78.2123819086763,78.2123819086763,0
0,77.7082385913609,77.7082385913609,0
0,76.7191684568655,76.7191684568655,0
0,77.1687129132393,77.1687129132393,0
0,77.5236302093973,77.5236302093973,0
0,77.5912344467171,77.5912344467171,0
0,76.9172369952847,76.9172369952847,0
0,77.0601458631953,77.0601458631953,0
0,76.9137097624378,76.9137097624378,0
0,77.0511384022669,77.0511384022669,0
0,77.9031663345934,77.9031663345934,0
0,78.2470727444808,78.2470727444808,0
0,77.752052539202,77.752052539202,0
0,78.2879477513126,78.2879477513126,0
0,77.9756279878566,77.9756279878566,0
0,78.1026181203728,78.1026181203728,0
0,77.4734103199051,77.4734103199051,0
0,77.3106534941518,77.3106534941518,0
0,77.5739127778942,77.5739127778942,0
0,77.801760872671,77.801760872671,0
0,77.5179942063474,77.5179942063474,0
0,77.1707558211716,77.1707558211716,0
0,77.7413874285005,77.7413874285005,0
0,79.316742812195,79.316742812195,0
0,78.6827208567349,78.6827208567349,0
0,78.5765573101552,78.5765573101552,0
0,78.8633814267121,78.8633814267121,0
0,78.395767194117,78.395767194117,0
0,79.4532736574572,79.4532736574572,0
0,79.0924043398342,79.0924043398342,0
0,79.8080599989257,79.8080599989257,0
0,79.6756054882141,79.6756054882141,0
0,79.3555723737179,79.3555723737179,0
0,79.3332440158725,79.3332440158725,0
0,78.7951359424892,78.7951359424892,0
0,79.1919808860255,79.1919808860255,0
0,79.0452159618574,79.0452159618574,0
0,79.130160023276,79.130160023276,0
0,80.0075050256779,80.0075050256779,0
0,78.8354282744688,78.8354282744688,0
0,78.6684803291861,78.6684803291861,0
0,79.2444588021525,79.2444588021525,0
0,79.5769944563635,79.5769944563635,0
0,79.2390172185712,79.2390172185712,0
0,78.1687507399427,78.1687507399427,0
0,77.8570319934708,77.8570319934708,0
0,78.2380135183141,78.2380135183141,0
0,78.5679393439791,78.5679393439791,0
0,78.2456373079115,78.2456373079115,0
0,78.1398854339545,78.1398854339545,0
0,78.6047476170104,78.6047476170104,0
0,79.332511664728,79.332511664728,0
0,78.1863959124946,78.1863959124946,0
0,78.0312886772259,78.0312886772259,0
0,78.7846163462326,78.7846163462326,0
0,79.0581918790621,79.0581918790621,0
0,79.0085598096653,79.0085598096653,0
0,78.7945198841522,78.7945198841522,0
0,79.5597750375579,79.5597750375579,0
0,79.6876352120858,79.6876352120858,0
0,79.4403223008031,79.4403223008031,0
0,79.4416625854415,79.4416625854415,0
0,78.9221972043505,78.9221972043505,0
0,78.4715951121525,78.4715951121525,0
0,79.2298517664315,79.2298517664315,0
0,79.2001265593,79.2001265593,0
0,78.7874626408952,78.7874626408952,0
0,78.9742225300966,78.9742225300966,0
0,78.3957247846091,78.3957247846091,0
0,77.8311339170308,77.8311339170308,0
0,77.5470672856998,77.5470672856998,0
0,77.7560854765605,77.7560854765605,0
0,78.1528600973119,78.1528600973119,0
0,78.5045800550343,78.5045800550343,0
0,78.7456223251894,78.7456223251894,0
0,77.5856762338917,77.5856762338917,0
0,77.457361915684,77.457361915684,0
0,77.5534348232136,77.5534348232136,0
0,77.6374798925324,77.6374798925324,0
0,77.4749786761627,77.4749786761627,0
